Rainfall_Le_Croci,Rainfall_Cavallina,Rainfall_S_Agata,Rainfall_Mangona,Rainfall_S_Piero,Rainfall_Vernio,Rainfall_Stia,Rainfall_Consuma,Rainfall_Incisa,Rainfall_Montevarchi,Rainfall_S_Savino,Rainfall_Laterina,Rainfall_Bibbiena,Rainfall_Camaldoli,Temperature_Firenze,Date,Hydrometry_Nave_di_Rosano
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,12/01/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,13/01/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,14/01/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,15/01/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,16/01/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,17/01/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,18/01/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,19/01/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,20/01/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,21/01/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,22/01/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,23/01/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,24/01/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,25/01/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,26/01/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,27/01/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,28/01/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,29/01/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,30/01/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,31/01/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,01/02/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,02/02/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,03/02/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,04/02/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,05/02/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,06/02/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,07/02/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,08/02/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,09/02/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,10/02/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,11/02/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,12/02/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,13/02/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,14/02/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,15/02/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,16/02/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,17/02/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,18/02/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,19/02/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,20/02/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,21/02/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,22/02/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,23/02/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,24/02/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,25/02/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,26/02/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,27/02/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,28/02/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,01/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,02/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,03/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,04/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,05/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,06/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,07/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,08/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,09/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,10/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,11/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,12/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,13/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,14/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,15/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,16/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,17/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,18/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,19/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,20/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,21/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,22/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,23/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,24/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,25/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,26/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,27/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,28/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,29/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,30/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,31/03/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,01/04/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,02/04/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,03/04/1998,1.6083341300742915
3.1298705609027553,2.6747427812811155,2.670063060073017,3.3406571523398605,2.471224692997013,3.4164370768153165,2.5388932190179263,3.4166796570537805,2.335026269702277,2.056709168184578,2.426500389711613,2.1019485580670305,2.640958788898234,3.8269680436477005,16.605385981912146,04/04/1998,1.6083341300742915
